id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
19391,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.40378,-0.4752,-0.34997,1.83486,-0.28185,0,0,0,0,1
19392,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-0.797,0.30731,-0.34997,-0.82382,-0.28185,0,0,0,1,1
19393,-0.25992,-0.17616,-0.1097,-0.0891,-0.02372,-0.04247,0.83753,0.43773,-0.34997,1.83486,-0.28185,0,0,1,1,1
19394,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.59475,-0.34997,-0.233,-0.28185,0,0,1,0,1
19395,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.6283,-0.6817,-0.34997,-1.11923,-0.28185,0,0,1,0,1
19396,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-1.11923,-0.28185,1,0,0,1,1
19397,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.81381,-0.6817,0.28593,-0.82382,-0.28185,0,0,0,1,0
19398,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.1108,1.32893,-0.03202,-1.41464,3.54793,0,0,1,1,0
19399,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.59402,-0.36652,-0.34997,-0.82382,-0.28185,0,0,0,0,1
19400,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.14585,-0.46433,-0.34997,1.53945,-0.28185,1,0,0,0,0
19401,-0.04887,0.51221,-0.1097,-0.0891,-0.02372,-0.04247,1.70248,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,0,0
19402,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.22017,-0.2687,-0.34997,1.83486,-0.28185,0,0,0,1,1
19403,-0.25992,-0.33118,-0.1097,-0.0891,-0.02372,-0.04247,-0.68189,0.2095,-0.34997,-0.52841,-0.28185,0,0,1,0,1
19404,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.04228,-0.6817,0.92184,1.24404,-0.28185,0,0,0,1,0
19405,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.27233,3.23089,-0.34997,-0.233,-0.28185,0,0,0,0,0
19406,-0.25992,-0.34557,-0.1097,-0.0891,-0.02372,-0.04247,1.56184,-0.6817,0.60388,-0.82382,-0.28185,0,0,1,1,1
19407,0.65014,-0.0072,-0.1097,-0.0891,-0.02372,-0.04247,0.25545,-0.6817,4.4193,0.35782,-0.28185,0,0,0,1,1
19408,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.24848,0.10082,-0.34997,-0.233,-0.28185,0,0,0,1,0
19409,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,1
19410,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.43042,-0.39912,-0.34997,-1.11923,-0.28185,1,0,0,0,1
19411,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.77995,-0.14915,-0.34997,0.06241,-0.28185,0,0,0,0,0
19412,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.28758,-0.55128,-0.34997,-1.11923,-0.28185,0,0,0,1,0
19413,-0.25992,0.46549,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.4426,-0.34997,0.06241,-0.28185,0,0,0,0,1
19414,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.08977,-0.6817,-0.34997,0.65323,-0.28185,0,0,0,0,1
19415,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.53497,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,1
19416,-0.25992,-0.33978,-0.1097,-0.0891,-0.02372,-0.04247,-0.36642,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,0,0
19417,-0.19482,-0.31669,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,0
19418,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.98877,0.12255,-0.34997,-0.82382,-0.28185,0,0,0,1,0
19419,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.36955,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,1
19420,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.7628,-0.57302,-0.34997,-1.11923,3.54793,1,0,1,0,0
19421,-0.25992,-0.03465,-0.1097,-0.0891,-0.02372,-0.04247,-0.8578,-0.6817,1.23979,0.65323,-0.28185,1,0,1,1,0
19422,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.51599,1.68759,-0.03202,1.83486,-0.28185,1,0,0,1,1
19423,-0.25992,-0.25702,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,0.06241,-0.28185,1,0,1,1,1
19424,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,1
19425,-0.25992,-0.33534,-0.1097,-0.0891,-0.02372,-0.04247,0.06452,2.06798,-0.34997,-0.233,-0.28185,0,0,0,0,1
19426,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,1.23979,-1.41464,-0.28185,0,0,0,0,1
19427,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.37423,0.05734,-0.34997,-1.41464,-0.28185,1,0,0,0,0
19428,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.46444,-0.04047,-0.34997,1.24404,-0.28185,0,0,0,0,1
19429,-0.25992,-0.32542,-0.1097,-0.0891,-0.02372,-0.04247,-0.63439,1.44849,-0.34997,-1.11923,-0.28185,1,0,0,1,0
19430,-0.25992,-0.32869,-0.1097,-0.0891,-0.02372,-0.04247,-1.14576,-0.05134,-0.34997,0.94864,-0.28185,1,0,0,0,0
19431,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.68055,-0.6817,-0.03202,-0.233,-0.28185,0,0,0,1,1
19432,-0.19281,-0.05362,-0.1097,-0.0891,-0.02372,-0.04247,0.44522,1.07896,-0.34997,0.94864,3.54793,0,0,0,0,0
19433,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.3611,-0.48607,-0.34997,-0.52841,-0.28185,0,0,0,0,0
19434,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.09946,0.95941,-0.34997,-0.233,-0.28185,1,0,0,0,1
19435,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.37148,1.94843,-0.34997,0.94864,-0.28185,0,0,0,0,1
19436,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.28971,-0.58389,1.23979,1.24404,-0.28185,0,0,0,0,1
19437,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.83044,0.70944,-0.34997,-1.41464,-0.28185,1,0,0,1,0
19438,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.40116,0.22037,-0.34997,0.65323,-0.28185,0,0,1,1,1
19439,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,-1.16669,-0.17089,-0.34997,1.53945,-0.28185,1,0,1,1,0
19440,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.1816,0.39426,-0.34997,0.06241,-0.28185,0,0,0,1,1
19441,0.42508,-0.31499,-0.1097,-0.0891,-0.02372,-0.04247,-0.76383,0.57902,-0.34997,1.53945,-0.28185,0,0,0,1,0
19442,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,-1.10571,-0.6817,-0.34997,-0.82382,3.54793,0,0,0,0,0
19443,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.39324,-0.43173,-0.34997,-0.52841,-0.28185,0,0,0,1,1
19444,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.10577,1.55717,0.28593,-0.52841,-0.28185,0,0,0,1,0
19445,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.76129,-0.6817,2.82954,0.06241,-0.28185,0,0,0,1,0
19446,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.7081,0.88333,-0.34997,-1.41464,-0.28185,0,0,1,1,0
19447,-0.25992,-0.32169,1.86263,-0.0891,-0.02372,-0.04247,-0.04216,-0.01873,-0.34997,-1.11923,-0.28185,1,0,1,0,1
19448,-0.25992,-0.13405,-0.1097,-0.0891,-0.02372,-0.04247,1.09728,0.51381,-0.34997,-1.41464,-0.28185,1,0,0,1,0
19449,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.60177,1.17678,-0.34997,0.65323,-0.28185,1,0,0,1,0
19450,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.83486,-0.28185,1,0,0,1,1
19451,-0.12571,-0.0789,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.34478,0.28593,-0.233,-0.28185,1,0,0,1,1
19452,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.11048,-0.36652,-0.34997,-1.11923,-0.28185,0,0,1,0,0
19453,-0.19281,-0.05362,-0.1097,-0.0891,-0.02372,-0.04247,0.44522,1.07896,-0.34997,0.94864,3.54793,0,0,0,0,0
19454,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.12004,-0.57302,-0.34997,-0.82382,-0.28185,0,0,0,1,0
19455,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.61541,-0.16002,2.19364,-1.11923,-0.28185,0,0,0,0,0
19456,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.96768,0.37252,1.23979,-0.82382,-0.28185,0,0,0,1,0
19457,-0.25992,-0.34362,-0.1097,-0.0891,-0.02372,-0.04247,-1.09053,0.99202,-0.34997,-0.233,-0.28185,0,0,1,1,0
19458,-0.25992,1.24532,3.35053,-0.0891,-0.02372,-0.04247,-0.53463,-0.4752,-0.34997,0.35782,3.54793,0,0,0,1,0
19459,-0.19287,0.48267,-0.1097,-0.0891,-0.02372,-0.04247,-0.14228,3.00265,-0.34997,-1.41464,3.54793,0,0,1,0,0
19460,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,0
19461,-0.03594,-0.16405,-0.1097,-0.0891,-0.02372,-0.04247,-0.69343,-0.60562,-0.34997,0.06241,-0.28185,0,0,0,1,1
19462,-0.25992,-0.31424,-0.1097,-0.0891,-0.02372,-0.04247,-0.63195,1.65498,-0.34997,0.94864,-0.28185,0,0,0,1,1
19463,-0.25574,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.26908,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,0
19464,-0.25992,-0.32758,-0.1097,-0.0891,-0.02372,-0.04247,-0.92602,-0.04047,-0.34997,0.94864,-0.28185,0,0,1,1,1
19465,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,0
19466,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,-0.99202,-0.10568,-0.34997,1.83486,-0.28185,1,0,0,1,0
19467,-0.25992,-0.31245,-0.1097,-0.0891,-0.02372,-0.04247,1.43637,1.14417,-0.34997,0.06241,-0.28185,0,0,0,0,1
19468,-0.25992,-0.15602,-0.1097,-0.0891,-0.02372,-0.04247,-0.34784,0.95941,-0.03202,-0.82382,-0.28185,0,0,0,1,1
19469,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59713,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,1
19470,-0.25992,-0.34334,-0.1097,-0.0891,-0.02372,-0.04247,1.73088,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,0,1
19471,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.81583,2.14406,1.23979,0.94864,3.54793,0,0,0,1,0
19472,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.7306,-0.65996,3.14749,-1.41464,-0.28185,1,0,0,0,1
19473,-0.0586,-0.24182,-0.1097,-0.0891,-0.02372,-0.04247,-1.02003,-0.18176,-0.34997,0.65323,-0.28185,1,0,0,0,0
19474,-0.06818,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.39736,2.1984,-0.34997,-0.82382,3.54793,0,0,1,1,0
19475,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,0
19476,0.42508,-0.31499,-0.1097,-0.0891,-0.02372,-0.04247,-0.76383,0.57902,-0.34997,1.53945,-0.28185,0,0,0,1,0
19477,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.47323,-0.50781,-0.34997,-0.52841,-0.28185,0,0,0,0,1
19478,-0.25992,-0.03465,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,0
19479,-0.25992,-0.34515,-0.1097,-0.0891,-0.02372,-0.04247,-0.73175,2.22013,-0.34997,0.06241,-0.28185,1,0,1,0,0
19480,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.89475,-0.6817,-0.34997,-0.82382,-0.28185,0,0,1,0,1
19481,-0.25992,-0.27044,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.61649,-0.34997,-0.52841,-0.28185,1,0,0,0,0
19482,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.9015,-0.61649,-0.34997,-1.11923,-0.28185,0,0,0,1,1
19483,-0.25992,1.21214,3.35053,-0.0891,-0.02372,-0.04247,-0.08346,1.07896,-0.03202,-1.41464,-0.28185,0,0,1,1,1
19484,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73088,-0.36652,-0.34997,0.35782,-0.28185,1,0,1,1,1
19485,-0.25992,-0.31362,-0.1097,-0.0891,-0.02372,-0.04247,-1.06483,0.50294,-0.34997,-0.82382,3.54793,0,0,1,0,0
19486,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.75524,-0.6817,0.92184,1.53945,-0.28185,0,0,0,1,0
19487,-0.25992,-0.28173,-0.1097,-0.0891,-0.02372,-0.04247,-0.66932,0.90507,-0.34997,-1.11923,-0.28185,1,0,1,1,1
19488,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,0.1313,-0.6817,-0.34997,0.35782,-0.28185,1,0,0,0,1
19489,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.71704,0.07908,-0.34997,1.24404,-0.28185,1,0,1,1,0
19490,-0.25992,-0.0834,-0.1097,-0.0891,-0.02372,-0.04247,0.10575,0.56815,-0.34997,0.65323,-0.28185,0,0,1,1,0
19491,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.46302,-0.6817,0.60388,1.53945,-0.28185,0,0,0,1,0
19492,-0.25992,0.97685,-0.1097,-0.0891,-0.02372,-0.04247,1.38104,-0.6817,4.4193,0.35782,-0.28185,0,0,0,1,0
19493,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.20699,-0.6817,8.87061,0.94864,3.54793,0,0,0,1,0
19494,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.76437,-0.55128,-0.34997,1.53945,-0.28185,0,0,0,1,1
19495,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.08532,1.11157,-0.34997,1.53945,-0.28185,0,0,0,0,1
19496,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.16437,-0.38826,0.92184,-0.233,-0.28185,0,0,0,1,1
19497,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.33681,1.12244,-0.34997,-0.82382,-0.28185,1,0,0,0,0
19498,-0.25992,0.62987,-0.1097,-0.0891,-0.02372,-0.04247,0.4813,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,1
19499,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.60044,-0.6817,0.60388,-0.233,-0.28185,0,0,0,1,0
19500,-0.22647,0.40116,-0.1097,-0.0891,-0.02372,-0.04247,-0.37611,0.32905,-0.34997,-1.11923,3.54793,0,0,1,1,0
19501,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73088,-0.6817,0.60388,-1.41464,-0.28185,0,0,0,1,1
19502,-0.02505,-0.29287,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.51868,-0.34997,-0.52841,-0.28185,0,0,1,1,1
19503,-0.25992,-0.34794,-0.1097,2.25057,-0.02372,-0.04247,0.23461,0.57902,-0.34997,-0.233,-0.28185,0,0,0,0,0
19504,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.09945,0.14429,-0.34997,-0.233,-0.28185,0,0,1,1,0
19505,-0.25992,-0.28599,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,0,1
19506,-0.25992,-0.14241,-0.1097,-0.0891,-0.02372,-0.04247,-1.08571,-0.12742,-0.34997,1.53945,-0.28185,0,0,0,0,1
19507,0.14864,1.85818,-0.1097,-0.0891,-0.02372,-0.04247,-0.00556,-0.27957,-0.34997,-0.52841,-0.28185,1,0,0,1,0
19508,-0.25992,-0.25836,0.82456,-0.0891,-0.02372,-0.04247,-0.1252,1.11157,-0.34997,0.06241,3.54793,0,0,1,1,0
19509,-0.25992,-0.31795,-0.1097,-0.0891,-0.02372,-0.04247,1.01373,0.72031,0.92184,1.24404,-0.28185,0,0,0,0,1
19510,-0.25992,-0.32869,-0.1097,-0.0891,-0.02372,-0.04247,-0.79142,0.58989,-0.34997,0.94864,-0.28185,1,0,0,0,0
19511,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,0,0
19512,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,1,1
19513,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.43173,-0.03202,0.65323,-0.28185,0,0,0,0,1
19514,-0.25992,-0.243,-0.1097,-0.0891,-0.02372,-0.04247,-0.93016,-0.27957,-0.34997,0.06241,-0.28185,0,0,0,0,0
19515,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.38625,4.61116,-0.34997,-0.233,3.54793,0,0,0,1,0
19516,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.96288,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,0
19517,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.03863,0.8942,-0.34997,1.24404,-0.28185,0,0,0,1,1
19518,-0.21072,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.53377,-0.43173,-0.34997,1.53945,-0.28185,0,0,0,0,1
19519,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.47826,0.36166,-0.34997,0.94864,-0.28185,0,0,0,1,1
19520,2.27991,-0.22252,-0.1097,-0.0891,-0.02372,-0.04247,-0.78873,-0.13829,-0.34997,-1.11923,-0.28185,1,0,0,1,0
19521,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.8013,-0.13829,-0.34997,-1.11923,-0.28185,0,0,0,1,1
19522,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.39245,-0.6817,0.60388,1.53945,-0.28185,0,0,0,1,1
19523,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.30657,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
19524,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.21324,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,0
19525,-0.25992,-0.33072,-0.1097,-0.0891,-0.02372,-0.04247,0.07064,0.1769,-0.34997,0.06241,-0.28185,0,0,0,0,1
19526,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.8013,-0.13829,-0.34997,-1.11923,-0.28185,0,0,0,1,1
19527,-0.25992,0.62987,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,0
19528,1.49563,-0.34794,25.32302,-0.0891,-0.02372,-0.04247,-0.92602,1.43762,-0.34997,0.94864,3.54793,1,0,0,0,0
19529,-0.25992,-0.12188,0.0194,0.8745,-0.02372,-0.04247,0.67377,-0.33391,-0.34997,-1.41464,-0.28185,0,0,0,1,0
19530,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.5462,1.0681,-0.34997,-0.82382,3.54793,0,0,0,1,0
19531,-0.25992,0.39342,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,0,0
19532,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.97012,-0.46433,-0.34997,-0.52841,-0.28185,0,0,1,0,0
19533,-0.23307,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.21607,0.02474,-0.34997,-0.52841,-0.28185,0,0,0,1,0
19534,0.34402,2.12201,-0.1097,-0.0891,-0.02372,-0.04247,1.09617,0.88333,-0.34997,-0.233,-0.28185,1,0,0,1,1
19535,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,1
19536,-0.25992,-0.11557,-0.1097,-0.0891,-0.02372,-0.04247,-0.47154,-0.13829,-0.03202,-1.41464,-0.28185,0,0,0,1,0
19537,-0.25992,-0.34222,-0.1097,-0.0891,-0.02372,-0.04247,1.35583,-0.01873,-0.34997,-1.11923,-0.28185,0,0,0,1,1
19538,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,0.10082,-0.34997,-0.82382,-0.28185,0,0,0,0,1
19539,2.0105,4.64171,-0.1097,3.01019,-0.02372,-0.04247,-1.1667,-0.63823,-0.34997,0.65323,-0.28185,0,0,0,1,0
19540,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.01416,-0.6817,5.0552,-1.11923,-0.28185,0,0,1,1,1
19541,-0.25992,-0.24803,-0.1097,-0.0891,-0.02372,-0.04247,0.84626,0.51381,-0.34997,-0.52841,-0.28185,1,0,0,0,1
19542,-0.25992,-0.23614,-0.1097,-0.0891,-0.02372,-0.04247,-1.07436,-0.51868,-0.34997,-1.11923,-0.28185,1,0,0,0,0
19543,-0.25992,-0.34794,-0.1097,3.01019,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.53945,-0.28185,0,1,1,1,0
19544,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.18984,-0.54041,-0.34997,0.94864,-0.28185,1,0,0,0,1
19545,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,-0.60769,-0.00787,-0.34997,1.83486,-0.28185,0,0,0,1,1
19546,-0.25992,-0.32542,-0.1097,-0.0891,-0.02372,-0.04247,-0.63439,1.44849,-0.34997,-1.11923,-0.28185,1,0,0,1,0
19547,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.89483,0.02474,-0.34997,0.06241,-0.28185,0,0,0,1,0
19548,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.64653,0.90507,-0.34997,0.94864,-0.28185,0,0,0,0,1
19549,-0.25992,-0.01993,-0.1097,-0.0891,-0.02372,-0.04247,-0.94723,-0.39912,-0.34997,0.65323,3.54793,0,0,0,0,0
19550,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.48421,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,0
19551,-0.25992,-0.23252,-0.1097,-0.0891,-0.02372,-0.04247,-0.71551,0.81812,-0.34997,-0.233,-0.28185,1,0,0,0,0
19552,-0.25992,-0.0834,-0.1097,-0.0891,-0.02372,-0.04247,0.10575,0.56815,-0.34997,0.65323,-0.28185,0,0,1,1,0
19553,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.66406,-0.49694,-0.34997,-1.41464,-0.28185,0,0,0,1,1
19554,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,3.46544,-1.41464,-0.28185,0,0,0,1,0
19555,-0.21343,-0.28757,-0.1097,-0.0891,-0.02372,-0.04247,1.33884,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,1
19556,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.78662,-0.6817,-0.34997,0.94864,-0.28185,1,0,1,1,0
19557,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.63262,2.16579,-0.34997,-0.52841,-0.28185,1,0,1,0,1
19558,-0.25992,0.56003,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.94864,-0.28185,1,0,0,0,0
19559,-0.25992,-0.335,-0.1097,-0.0891,-0.02372,-0.04247,-0.58313,-0.09481,-0.34997,-0.233,-0.28185,1,0,0,0,0
19560,-0.19281,-0.05362,-0.1097,-0.0891,-0.02372,-0.04247,0.44522,1.07896,-0.34997,0.94864,3.54793,0,0,0,0,0
19561,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,-0.26355,5.44802,0.92184,0.94864,-0.28185,0,0,0,1,0
19562,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.8013,-0.13829,-0.34997,-1.11923,-0.28185,0,0,0,1,1
19563,0.42508,-0.31499,-0.1097,-0.0891,-0.02372,-0.04247,-0.76383,0.57902,-0.34997,1.53945,-0.28185,0,0,0,1,0
19564,-0.25992,0.03373,-0.1097,-0.0891,-0.02372,-0.04247,0.93011,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
19565,-0.25992,-0.33346,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,1
19566,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.10761,6.8935,-0.34997,-1.41464,-0.28185,0,0,0,0,0
19567,-0.24833,-0.31362,-0.1097,-0.0891,-0.02372,-0.04247,0.14465,-0.51868,-0.34997,-0.52841,-0.28185,1,0,0,1,1
19568,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.00879,-0.6817,1.55774,-1.11923,-0.28185,0,0,0,1,1
19569,-0.25992,-0.0194,-0.1097,-0.0891,-0.02372,-0.04247,-0.67971,0.81812,-0.34997,1.24404,-0.28185,0,0,0,0,0
19570,2.0105,4.64171,-0.1097,-0.0891,-0.02372,-0.04247,-0.33395,-0.6817,-0.03202,-0.52841,-0.28185,0,0,0,1,0
